"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.310493875E1,-7.333092391E-2,-1.615777910E-1,9.679152489E0,9.680778776E0
2.310737760E1,-8.530142903E-2,-1.855187416E-1,9.679152489E0,9.681306030E0
2.310981583E1,-8.769552410E-2,-1.639718711E-1,9.664787292E0,9.666575955E0
2.311225354E1,-8.290731907E-2,-1.903069317E-1,9.691122055E0,9.693344987E0
2.311469187E1,-8.290731907E-2,-1.759423912E-1,9.671970367E0,9.673925787E0
2.311713057E1,-7.093682885E-2,-1.687600613E-1,9.676757812E0,9.678489229E0
2.311956974E1,-7.093682885E-2,-1.591836512E-1,9.664787292E0,9.666358408E0
2.312200864E1,-8.290731907E-2,-1.711541712E-1,9.662393570E0,9.664264942E0
2.312444713E1,-7.572502643E-2,-1.903069317E-1,9.676757812E0,9.678925187E0
2.312688651E1,-8.290731907E-2,-1.879128516E-1,9.676757812E0,9.678937267E0
2.312932536E1,-8.051322401E-2,-1.831246614E-1,9.669576645E0,9.671645647E0
2.313176375E1,-7.333092391E-2,-1.783364713E-1,9.679152489E0,9.681072989E0
2.313420266E1,-8.769552410E-2,-1.831246614E-1,9.659998894E0,9.662132465E0
2.313664161E1,-6.614863127E-2,-1.783364713E-1,9.688728333E0,9.690595247E0
2.313908109E1,-6.854273379E-2,-1.927010715E-1,9.674364090E0,9.676525841E0
2.314152016E1,-7.093682885E-2,-1.496073008E-1,9.688728333E0,9.690142986E0
2.314395854E1,-6.854273379E-2,-1.903069317E-1,9.676757812E0,9.678871659E0
2.314639771E1,-9.966601431E-2,-1.903069317E-1,9.676757812E0,9.679142101E0
2.314883666E1,-6.614863127E-2,-1.927010715E-1,9.679152489E0,9.681296517E0
2.315127521E1,-8.530142903E-2,-2.046715319E-1,9.676757812E0,9.679297936E0
2.315371427E1,-7.333092391E-2,-1.879128516E-1,9.676757812E0,9.678859976E0
2.315615318E1,-8.051322401E-2,-1.567895710E-1,9.683939934E0,9.685543763E0
2.315859203E1,-8.769552410E-2,-1.663659811E-1,9.671970367E0,9.673798578E0
2.316103036E1,-5.896633118E-2,-1.783364713E-1,9.679152489E0,9.680974839E0
2.316346865E1,-7.093682885E-2,-1.807305813E-1,9.676757812E0,9.678705354E0
2.316590760E1,-8.769552410E-2,-1.807305813E-1,9.686334610E0,9.688417426E0
2.316834620E1,-6.136043742E-2,-1.807305813E-1,9.698305130E0,9.700183042E0
2.317078469E1,-5.657223612E-2,-1.759423912E-1,9.681546211E0,9.683310032E0
2.317322349E1,-9.487781674E-2,-1.903069317E-1,9.679152489E0,9.681488079E0
2.317566250E1,-7.572502643E-2,-1.783364713E-1,9.698305130E0,9.700240233E0
2.317810182E1,-7.333092391E-2,-1.759423912E-1,9.691122055E0,9.692996432E0
2.318054052E1,-7.093682885E-2,-1.735482514E-1,9.674364090E0,9.676180629E0
2.318297901E1,-4.938993603E-2,-1.879128516E-1,9.686334610E0,9.688283067E0
2.318541838E1,-7.572502643E-2,-1.998833418E-1,9.659998894E0,9.662363389E0
2.318785766E1,-6.375452876E-2,-1.950951517E-1,9.681546211E0,9.683721588E0
2.319029672E1,-8.530142903E-2,-2.022774518E-1,9.681546211E0,9.684034776E0
2.319273604E1,-7.572502643E-2,-1.974892616E-1,9.679152489E0,9.681463174E0
2.319517536E1,-7.572502643E-2,-1.783364713E-1,9.671970367E0,9.673910738E0
2.319761516E1,-6.854273379E-2,-1.831246614E-1,9.679152489E0,9.681127292E0
2.320005432E1,-9.248372167E-2,-1.663659811E-1,9.679152489E0,9.681023901E0
2.320249312E1,-8.530142903E-2,-1.903069317E-1,9.674364090E0,9.676611680E0
2.320493286E1,-8.290731907E-2,-1.567895710E-1,9.674364090E0,9.675989724E0
2.320737187E1,-8.051322401E-2,-1.855187416E-1,9.667181015E0,9.669296167E0
2.320981047E1,-4.938993603E-2,-1.807305813E-1,9.691122055E0,9.692932972E0
2.321224974E1,-5.896633118E-2,-1.759423912E-1,9.683939934E0,9.685717598E0
2.321468901E1,-7.811912894E-2,-1.615777910E-1,9.679152489E0,9.680816230E0
2.321712838E1,-8.530142903E-2,-1.879128516E-1,9.655211449E0,9.657416616E0
2.321956734E1,-4.699584842E-2,-1.974892616E-1,9.671970367E0,9.674100548E0
2.322200614E1,-6.854273379E-2,-1.759423912E-1,9.691122055E0,9.692961390E0
2.322444568E1,-8.290731907E-2,-1.927010715E-1,9.695911407E0,9.698180517E0
2.322688469E1,-8.290731907E-2,-1.759423912E-1,9.664787292E0,9.666744165E0
2.322932338E1,-6.854273379E-2,-2.046715319E-1,9.693517685E0,9.695920464E0
2.323176245E1,-5.896633118E-2,-1.711541712E-1,9.688728333E0,9.690419366E0
2.323420140E1,-7.811912894E-2,-1.687600613E-1,9.686334610E0,9.688119566E0
2.323664094E1,-6.375452876E-2,-1.903069317E-1,9.662393570E0,9.664477786E0
2.323908016E1,-6.375452876E-2,-1.735482514E-1,9.691122055E0,9.692885552E0
2.324151891E1,-7.333092391E-2,-1.831246614E-1,9.676757812E0,9.678768198E0
2.324395849E1,-7.333092391E-2,-1.543954611E-1,9.695911407E0,9.697417873E0
2.324639776E1,-8.051322401E-2,-1.687600613E-1,9.681546211E0,9.683351660E0
2.324883646E1,-7.093682885E-2,-1.950951517E-1,9.681546211E0,9.683771538E0
2.325127542E1,-8.530142903E-2,-1.711541712E-1,9.686334610E0,9.688222141E0
2.325371458E1,-7.333092391E-2,-1.879128516E-1,9.695911407E0,9.698009419E0
2.325615411E1,-7.093682885E-2,-1.663659811E-1,9.688728333E0,9.690416213E0
2.325859312E1,-8.051322401E-2,-1.687600613E-1,9.688728333E0,9.690532444E0
2.326103182E1,-4.938993603E-2,-1.831246614E-1,9.695911407E0,9.697766342E0
2.326347166E1,-6.614863127E-2,-1.855187416E-1,9.698305130E0,9.700304904E0
2.326591104E1,-6.136043742E-2,-1.903069317E-1,9.688728333E0,9.690791430E0
2.326834948E1,-9.248372167E-2,-1.855187416E-1,9.674364090E0,9.676584676E0
2.327078849E1,-8.051322401E-2,-1.974892616E-1,9.657605171E0,9.659959732E0
2.327322781E1,-8.530142903E-2,-1.663659811E-1,9.681546211E0,9.683351228E0
2.327566734E1,-9.248372167E-2,-1.855187416E-1,9.679152489E0,9.681371976E0
2.327810620E1,-6.136043742E-2,-1.927010715E-1,9.667181015E0,9.669296127E0
2.328054484E1,-7.572502643E-2,-1.735482514E-1,9.703093529E0,9.704940871E0
2.328298427E1,-7.811912894E-2,-1.807305813E-1,9.674364090E0,9.676367432E0
2.328542318E1,-6.614863127E-2,-1.567895710E-1,9.691122055E0,9.692616019E0
2.328786156E1,-8.530142903E-2,-1.879128516E-1,9.667181015E0,9.669383452E0
2.329030042E1,-8.051322401E-2,-1.663659811E-1,9.681546211E0,9.683310233E0
2.329273969E1,-6.614863127E-2,-1.687600613E-1,9.671970367E0,9.673668714E0
2.329517937E1,-7.811912894E-2,-1.807305813E-1,9.671970367E0,9.673974206E0
2.329761833E1,-8.530142903E-2,-1.950951517E-1,9.674364090E0,9.676707033E0
2.330005682E1,-6.614863127E-2,-1.974892616E-1,9.688728333E0,9.690966637E0
2.330249646E1,-6.854273379E-2,-1.831246614E-1,9.688728333E0,9.690701185E0
2.330493594E1,-7.333092391E-2,-1.855187416E-1,9.705487251E0,9.707537145E0
2.330737458E1,-6.854273379E-2,-1.639718711E-1,9.693517685E0,9.695146723E0
2.330981323E1,-5.896633118E-2,-1.711541712E-1,9.657605171E0,9.659301653E0
2.331225224E1,-7.333092391E-2,-1.711541712E-1,9.693517685E0,9.695305889E0
2.331469182E1,-6.614863127E-2,-1.783364713E-1,9.683939934E0,9.685807771E0
2.331713068E1,-8.290731907E-2,-1.759423912E-1,9.671970367E0,9.673925787E0
2.331956916E1,-8.290731907E-2,-1.807305813E-1,9.683939934E0,9.685981097E0
2.332200864E1,-9.487781674E-2,-1.855187416E-1,9.683939934E0,9.686181479E0
2.332444750E1,-7.333092391E-2,-1.879128516E-1,9.681546211E0,9.683647335E0
2.332688594E1,-9.248372167E-2,-1.998833418E-1,9.688728333E0,9.691231258E0
2.332932469E1,-7.572502643E-2,-1.807305813E-1,9.693517685E0,9.695498075E0
2.333176323E1,-7.572502643E-2,-1.807305813E-1,9.671970367E0,9.673955169E0
2.333420208E1,-7.093682885E-2,-1.783364713E-1,9.674364090E0,9.676267693E0
2.333664068E1,-8.051322401E-2,-1.950951517E-1,9.688728333E0,9.691026839E0
2.333907859E1,-7.811912894E-2,-1.903069317E-1,9.664787292E0,9.666976401E0
2.334151734E1,-8.530142903E-2,-1.807305813E-1,9.695911407E0,9.697970813E0
2.334395604E1,-6.854273379E-2,-1.855187416E-1,9.688728333E0,9.690746721E0
2.334639427E1,-7.572502643E-2,-1.927010715E-1,9.676757812E0,9.678972556E0
2.334883302E1,-6.854273379E-2,-1.998833418E-1,9.681546211E0,9.683851945E0
2.335127187E1,-7.811912894E-2,-1.759423912E-1,9.693517685E0,9.695428997E0
2.335371115E1,-9.008961916E-2,-1.903069317E-1,9.688728333E0,9.691015920E0
2.335615010E1,-6.614863127E-2,-1.783364713E-1,9.681546211E0,9.683414510E0
2.335858875E1,-9.008961916E-2,-2.046715319E-1,9.679152489E0,9.681735355E0
2.336102823E1,-7.572502643E-2,-1.879128516E-1,9.700698853E0,9.702814218E0
2.336346677E1,-7.333092391E-2,-1.807305813E-1,9.664787292E0,9.666755111E0
2.336590495E1,-8.290731907E-2,-1.855187416E-1,9.681546211E0,9.683678426E0
2.336834359E1,-7.572502643E-2,-1.783364713E-1,9.664787292E0,9.666729105E0
2.337078208E1,-8.769552410E-2,-1.759423912E-1,9.674364090E0,9.676361236E0
2.337322115E1,-6.854273379E-2,-1.615777910E-1,9.683939934E0,9.685530348E0
2.337565984E1,-9.487781674E-2,-1.974892616E-1,9.669576645E0,9.672058535E0
2.337809828E1,-5.896633118E-2,-1.783364713E-1,9.667181015E0,9.669005621E0
2.338053740E1,-7.093682885E-2,-1.974892616E-1,9.686334610E0,9.688607342E0
2.338297604E1,-6.375452876E-2,-1.855187416E-1,9.674364090E0,9.676352742E0
2.338541469E1,-6.375452876E-2,-1.687600613E-1,9.686334610E0,9.688014388E0
2.338785406E1,-8.530142903E-2,-1.687600613E-1,9.707880974E0,9.709722411E0
2.339029333E1,-7.093682885E-2,-1.831246614E-1,9.688728333E0,9.690718414E0
2.339273266E1,-9.487781674E-2,-1.831246614E-1,9.698305130E0,9.700497865E0
2.339517146E1,-7.093682885E-2,-1.639718711E-1,9.705487251E0,9.707131481E0
2.339760943E1,-5.657223612E-2,-1.879128516E-1,9.679152489E0,9.681141697E0
2.340004833E1,-7.811912894E-2,-1.903069317E-1,9.674364090E0,9.676551032E0
2.340248713E1,-6.136043742E-2,-1.974892616E-1,9.715063095E0,9.717263918E0
2.340492547E1,-7.333092391E-2,-1.903069317E-1,9.693517685E0,9.695662910E0
2.340736422E1,-7.572502643E-2,-1.759423912E-1,9.686334610E0,9.688228330E0
2.340980271E1,-7.093682885E-2,-1.759423912E-1,9.674364090E0,9.676223866E0
2.341224166E1,-9.727191925E-2,-1.663659811E-1,9.681546211E0,9.683464076E0
2.341468021E1,-5.178403854E-2,-1.831246614E-1,9.693517685E0,9.695385569E0
2.341711849E1,-9.008961916E-2,-1.903069317E-1,9.693517685E0,9.695804143E0
2.341955781E1,-7.811912894E-2,-1.759423912E-1,9.691122055E0,9.693033839E0
2.342199661E1,-6.854273379E-2,-1.711541712E-1,9.671970367E0,9.673727443E0
2.342443500E1,-6.614863127E-2,-1.687600613E-1,9.669576645E0,9.671275412E0
2.342687401E1,-8.051322401E-2,-1.759423912E-1,9.669576645E0,9.671512322E0
2.342931307E1,-6.375452876E-2,-1.831246614E-1,9.691122055E0,9.693061744E0
2.343175240E1,-7.333092391E-2,-1.855187416E-1,9.693517685E0,9.695570109E0
2.343419114E1,-6.375452876E-2,-1.711541712E-1,9.669576645E0,9.671301406E0
2.343662932E1,-8.051322401E-2,-1.759423912E-1,9.698305130E0,9.700235074E0
2.343906828E1,-5.657223612E-2,-1.855187416E-1,9.676757812E0,9.678701327E0
2.344150693E1,-6.614863127E-2,-1.855187416E-1,9.667181015E0,9.669187227E0
2.344394542E1,-7.093682885E-2,-1.639718711E-1,9.671970367E0,9.673620294E0
2.344638437E1,-7.572502643E-2,-1.759423912E-1,9.695911407E0,9.697803258E0
2.344882297E1,-8.290731907E-2,-1.759423912E-1,9.683939934E0,9.685892937E0
2.345126219E1,-7.572502643E-2,-1.687600613E-1,9.674364090E0,9.676132222E0
2.345370166E1,-7.093682885E-2,-1.639718711E-1,9.676757812E0,9.678406923E0
2.345614031E1,-7.333092391E-2,-1.807305813E-1,9.679152489E0,9.681117387E0
2.345857974E1,-6.854273379E-2,-1.879128516E-1,9.686334610E0,9.688399637E0
2.346101901E1,-6.136043742E-2,-1.639718711E-1,9.691122055E0,9.692703367E0
2.346345776E1,-7.093682885E-2,-1.879128516E-1,9.671970367E0,9.674055719E0
2.346589677E1,-7.333092391E-2,-1.783364713E-1,9.688728333E0,9.690646935E0
2.346833552E1,-7.572502643E-2,-1.831246614E-1,9.695911407E0,9.697936221E0
2.347077463E1,-5.896633118E-2,-1.783364713E-1,9.698305130E0,9.700123882E0
2.347321349E1,-5.657223612E-2,-1.807305813E-1,9.688728333E0,9.690578964E0
2.347565135E1,-6.854273379E-2,-1.759423912E-1,9.674364090E0,9.676206611E0
2.347808995E1,-5.896633118E-2,-1.639718711E-1,9.681546211E0,9.683114212E0
2.348052901E1,-6.854273379E-2,-1.855187416E-1,9.676757812E0,9.678778697E0
2.348296776E1,-7.333092391E-2,-1.687600613E-1,9.686334610E0,9.688082140E0
2.348540667E1,-8.051322401E-2,-1.783364713E-1,9.679152489E0,9.681130057E0
2.348784542E1,-6.614863127E-2,-1.663659811E-1,9.674364090E0,9.676020557E0
2.349028448E1,-7.572502643E-2,-1.639718711E-1,9.662393570E0,9.664081465E0
2.349272328E1,-5.417813361E-2,-1.879128516E-1,9.693517685E0,9.695490272E0
2.349516182E1,-7.333092391E-2,-1.639718711E-1,9.676757812E0,9.678424766E0
2.349760120E1,-8.290731907E-2,-1.807305813E-1,9.664787292E0,9.666832500E0
2.350004036E1,-7.093682885E-2,-1.807305813E-1,9.686334610E0,9.688280227E0
2.350247943E1,-6.854273379E-2,-1.903069317E-1,9.683939934E0,9.686052213E0
2.350491875E1,-6.854273379E-2,-2.022774518E-1,9.703093529E0,9.705443746E0
2.350735760E1,-8.051322401E-2,-1.855187416E-1,9.688728333E0,9.690838781E0
2.350979708E1,-5.657223612E-2,-1.927010715E-1,9.659998894E0,9.662086356E0
2.351223625E1,-4.699584842E-2,-1.879128516E-1,9.681546211E0,9.683483717E0
2.351467479E1,-7.093682885E-2,-1.879128516E-1,9.691122055E0,9.693203287E0
2.351711396E1,-8.290731907E-2,-1.807305813E-1,9.686334610E0,9.688375268E0
2.351955292E1,-6.854273379E-2,-1.974892616E-1,9.686334610E0,9.688590109E0
2.352199161E1,-7.811912894E-2,-1.974892616E-1,9.676757812E0,9.679088096E0
2.352443026E1,-6.854273379E-2,-1.807305813E-1,9.693517685E0,9.695444639E0
2.352686916E1,-7.093682885E-2,-2.022774518E-1,9.693517685E0,9.695887443E0
2.352930854E1,-6.854273379E-2,-1.855187416E-1,9.693517685E0,9.695535076E0
2.353174703E1,-6.375452876E-2,-2.070656717E-1,9.676757812E0,9.679182951E0
2.353418531E1,-6.375452876E-2,-1.855187416E-1,9.676757812E0,9.678745973E0
2.353662453E1,-6.614863127E-2,-1.735482514E-1,9.683939934E0,9.685720793E0
2.353906333E1,-6.854273379E-2,-1.927010715E-1,9.705487251E0,9.707642072E0
2.354150146E1,-7.333092391E-2,-1.855187416E-1,9.688728333E0,9.690781771E0
2.354393984E1,-7.093682885E-2,-1.639718711E-1,9.681546211E0,9.683194506E0
2.354637890E1,-8.769552410E-2,-1.974892616E-1,9.698305130E0,9.700712083E0
2.354881844E1,-7.333092391E-2,-1.735482514E-1,9.683939934E0,9.685772507E0
2.355125740E1,-8.769552410E-2,-1.783364713E-1,9.686334610E0,9.688373061E0
2.355369630E1,-9.487781674E-2,-1.759423912E-1,9.693517685E0,9.695578509E0
2.355613583E1,-8.290731907E-2,-1.855187416E-1,9.693517685E0,9.695647267E0
2.355857458E1,-6.136043742E-2,-1.855187416E-1,9.674364090E0,9.676337264E0
2.356101302E1,-8.051322401E-2,-1.855187416E-1,9.703093529E0,9.705200854E0
2.356345151E1,-7.811912894E-2,-1.879128516E-1,9.659998894E0,9.662142230E0
2.356588979E1,-6.614863127E-2,-1.855187416E-1,9.681546211E0,9.683549447E0
2.356832906E1,-6.614863127E-2,-1.735482514E-1,9.691122055E0,9.692901595E0
2.357076807E1,-8.769552410E-2,-1.831246614E-1,9.679152489E0,9.681281839E0
2.357320651E1,-7.093682885E-2,-1.783364713E-1,9.703093529E0,9.704991497E0
2.357564573E1,-9.727191925E-2,-1.687600613E-1,9.688728333E0,9.690686172E0
2.357808437E1,-5.896633118E-2,-1.783364713E-1,9.681546211E0,9.683368111E0
2.358052260E1,-6.854273379E-2,-1.687600613E-1,9.671970367E0,9.673685381E0
2.358296141E1,-7.333092391E-2,-1.735482514E-1,9.686334610E0,9.688166730E0
2.358540062E1,-8.051322401E-2,-1.759423912E-1,9.703093529E0,9.705022521E0
2.358784021E1,-8.051322401E-2,-1.807305813E-1,9.686334610E0,9.688355077E0
2.359027927E1,-1.068483144E-1,-1.759423912E-1,9.676757812E0,9.678946949E0
2.359271781E1,-6.375452876E-2,-1.615777910E-1,9.671970367E0,9.673530008E0
2.359515693E1,-7.572502643E-2,-1.950951517E-1,9.679152489E0,9.681414633E0
2.359759594E1,-5.178403854E-2,-1.735482514E-1,9.688728333E0,9.690420903E0
2.360003448E1,-7.572502643E-2,-1.855187416E-1,9.679152489E0,9.681226388E0
2.360247333E1,-8.290731907E-2,-1.735482514E-1,9.688728333E0,9.690637199E0
2.360491187E1,-8.769552410E-2,-1.783364713E-1,9.688728333E0,9.690766281E0
2.360735057E1,-7.093682885E-2,-1.879128516E-1,9.695911407E0,9.697991611E0
2.360978885E1,-6.854273379E-2,-1.663659811E-1,9.679152489E0,9.680824792E0
2.361222682E1,-5.178403854E-2,-1.855187416E-1,9.693517685E0,9.695431084E0
2.361466583E1,-8.051322401E-2,-1.855187416E-1,9.674364090E0,9.676477672E0
2.361710458E1,-6.614863127E-2,-1.879128516E-1,9.671970367E0,9.674021794E0
2.361954323E1,-7.333092391E-2,-1.855187416E-1,9.671970367E0,9.674027363E0
2.362198240E1,-8.051322401E-2,-1.807305813E-1,9.679152489E0,9.681174455E0
2.362442141E1,-7.093682885E-2,-1.783364713E-1,9.676757812E0,9.678660945E0
2.362686094E1,-5.657223612E-2,-1.855187416E-1,9.683939934E0,9.685882007E0
2.362929984E1,-7.093682885E-2,-1.759423912E-1,9.679152489E0,9.681011345E0
2.363173844E1,-7.333092391E-2,-1.855187416E-1,9.679152489E0,9.681207958E0
2.363417771E1,-7.333092391E-2,-1.711541712E-1,9.679152489E0,9.680943346E0
2.363661614E1,-6.136043742E-2,-1.735482514E-1,9.674364090E0,9.676115163E0
2.363905458E1,-7.093682885E-2,-1.807305813E-1,9.681546211E0,9.683492790E0
2.364149364E1,-7.333092391E-2,-1.759423912E-1,9.691122055E0,9.692996432E0
2.364393260E1,-8.051322401E-2,-1.711541712E-1,9.695911407E0,9.697756140E0
2.364637193E1,-6.614863127E-2,-1.927010715E-1,9.676757812E0,9.678902371E0
2.364881078E1,-8.290731907E-2,-1.950951517E-1,9.703093529E0,9.705408789E0
2.365124943E1,-7.333092391E-2,-1.855187416E-1,9.695911407E0,9.697963325E0
2.365368922E1,-7.093682885E-2,-1.855187416E-1,9.688728333E0,9.690763950E0
2.365612833E1,-6.375452876E-2,-1.663659811E-1,9.693517685E0,9.695154841E0
2.365856698E1,-7.333092391E-2,-1.783364713E-1,9.686334610E0,9.688253687E0
2.366100604E1,-8.051322401E-2,-1.687600613E-1,9.691122055E0,9.692925721E0
2.366344500E1,-8.530142903E-2,-1.591836512E-1,9.693517685E0,9.695199888E0
2.366588411E1,-8.290731907E-2,-1.759423912E-1,9.703093529E0,9.705042678E0
2.366832292E1,-6.614863127E-2,-1.735482514E-1,9.693517685E0,9.695296785E0
2.367076151E1,-6.854273379E-2,-1.807305813E-1,9.674364090E0,9.676294859E0
2.367320088E1,-7.811912894E-2,-1.879128516E-1,9.683939934E0,9.686077972E0
2.367564000E1,-9.008961916E-2,-1.735482514E-1,9.669576645E0,9.671553527E0
2.367807870E1,-6.854273379E-2,-1.855187416E-1,9.679152489E0,9.681172874E0
2.368051766E1,-7.572502643E-2,-1.903069317E-1,9.679152489E0,9.681319327E0
2.368295682E1,-8.530142903E-2,-1.735482514E-1,9.683939934E0,9.685870532E0
2.368539635E1,-7.572502643E-2,-1.950951517E-1,9.693517685E0,9.695776478E0
2.368783536E1,-7.572502643E-2,-1.831246614E-1,9.686334610E0,9.688361425E0
2.369027406E1,-7.093682885E-2,-1.735482514E-1,9.693517685E0,9.695330636E0
2.369271370E1,-8.769552410E-2,-1.735482514E-1,9.695911407E0,9.697860977E0
2.369515255E1,-6.854273379E-2,-1.879128516E-1,9.679152489E0,9.681219048E0
2.369759094E1,-7.811912894E-2,-1.711541712E-1,9.688728333E0,9.690554837E0
2.370003016E1,-8.530142903E-2,-1.950951517E-1,9.669576645E0,9.671920747E0
2.370246932E1,-7.811912894E-2,-1.855187416E-1,9.674364090E0,9.676458048E0
2.370490890E1,-8.051322401E-2,-1.831246614E-1,9.683939934E0,9.686005867E0
2.370734828E1,-7.572502643E-2,-1.783364713E-1,9.676757812E0,9.678697223E0
2.370978698E1,-8.769552410E-2,-1.591836512E-1,9.674364090E0,9.676071025E0
2.371222625E1,-9.727191925E-2,-1.759423912E-1,9.686334610E0,9.688420703E0
2.371466573E1,-7.572502643E-2,-1.615777910E-1,9.676757812E0,9.678402938E0
2.371710531E1,-7.811912894E-2,-1.783364713E-1,9.676757812E0,9.678716250E0
2.371954516E1,-6.614863127E-2,-1.783364713E-1,9.683939934E0,9.685807771E0
2.372198443E1,-7.811912894E-2,-1.591836512E-1,9.674364090E0,9.675988972E0
2.372442385E1,-5.417813361E-2,-1.783364713E-1,9.679152489E0,9.680946858E0
2.372686286E1,-5.896633118E-2,-1.855187416E-1,9.703093529E0,9.705046020E0
2.372930140E1,-7.572502643E-2,-1.735482514E-1,9.667181015E0,9.669035218E0
2.373174088E1,-6.136043742E-2,-1.543954611E-1,9.688728333E0,9.690152721E0
2.373417990E1,-6.854273379E-2,-1.807305813E-1,9.683939934E0,9.685868794E0
2.373661849E1,-4.938993603E-2,-1.831246614E-1,9.695911407E0,9.697766342E0
2.373905740E1,-8.290731907E-2,-1.663659811E-1,9.695911407E0,9.697692988E0
2.374149599E1,-8.290731907E-2,-1.663659811E-1,9.683939934E0,9.685723716E0
2.374393510E1,-6.136043742E-2,-1.831246614E-1,9.662393570E0,9.664323528E0
2.374637417E1,-7.811912894E-2,-1.735482514E-1,9.676757812E0,9.678629209E0
2.374881297E1,-6.614863127E-2,-1.639718711E-1,9.691122055E0,9.692734862E0
2.375125250E1,-7.333092391E-2,-1.687600613E-1,9.691122055E0,9.692868722E0
2.375369120E1,-7.572502643E-2,-1.927010715E-1,9.683939934E0,9.686153035E0
2.375612953E1,-8.051322401E-2,-1.879128516E-1,9.695911407E0,9.698066387E0
2.375856885E1,-8.051322401E-2,-1.759423912E-1,9.688728333E0,9.690660184E0
2.376100818E1,-8.290731907E-2,-1.759423912E-1,9.700698853E0,9.702648483E0
2.376344818E1,-8.290731907E-2,-1.687600613E-1,9.691122055E0,9.692945902E0
2.376588771E1,-6.614863127E-2,-1.879128516E-1,9.683939934E0,9.685988825E0
2.376832640E1,-6.136043742E-2,-1.831246614E-1,9.683939934E0,9.685865598E0
2.377076599E1,-8.530142903E-2,-1.759423912E-1,9.693517685E0,9.695489527E0
2.377320552E1,-6.375452876E-2,-1.711541712E-1,9.681546211E0,9.683268840E0
2.377564443E1,-8.051322401E-2,-1.735482514E-1,9.703093529E0,9.704979413E0
2.377808318E1,-6.614863127E-2,-1.735482514E-1,9.698305130E0,9.700083352E0
2.378052229E1,-1.068483144E-1,-1.831246614E-1,9.691122055E0,9.693440973E0
2.378296187E1,-7.572502643E-2,-1.472131908E-1,9.710275650E0,9.711686733E0
2.378540078E1,-6.854273379E-2,-1.711541712E-1,9.693517685E0,9.695270856E0
2.378783937E1,-6.136043742E-2,-1.735482514E-1,9.681546211E0,9.683295985E0
2.379027859E1,-5.178403854E-2,-1.879128516E-1,9.657605171E0,9.659571961E0
2.379271703E1,-7.333092391E-2,-1.831246614E-1,9.698305130E0,9.700311050E0
2.379515536E1,-8.290731907E-2,-1.759423912E-1,9.671970367E0,9.673925787E0
2.379759474E1,-7.572502643E-2,-1.759423912E-1,9.681546211E0,9.683440868E0
2.380003396E1,-8.530142903E-2,-1.855187416E-1,9.662393570E0,9.664550845E0
2.380247349E1,-8.530142903E-2,-1.903069317E-1,9.683939934E0,9.686185302E0
2.380491286E1,-7.093682885E-2,-1.855187416E-1,9.693517685E0,9.695552297E0
2.380735167E1,-6.375452876E-2,-1.663659811E-1,9.664787292E0,9.666429314E0
2.380979073E1,-6.375452876E-2,-1.711541712E-1,9.681546211E0,9.683268840E0
2.381222932E1,-8.051322401E-2,-1.735482514E-1,9.674364090E0,9.676255573E0
2.381466786E1,-5.896633118E-2,-1.950951517E-1,9.693517685E0,9.695660073E0
2.381710703E1,-7.811912894E-2,-1.783364713E-1,9.679152489E0,9.681110442E0
2.381954604E1,-8.051322401E-2,-1.950951517E-1,9.681546211E0,9.683846423E0
2.382198542E1,-7.333092391E-2,-1.663659811E-1,9.679152489E0,9.680859877E0
2.382442427E1,-7.572502643E-2,-1.639718711E-1,9.686334610E0,9.688018334E0
2.382686297E1,-8.290731907E-2,-1.663659811E-1,9.695911407E0,9.697692988E0
2.382930276E1,-5.657223612E-2,-1.831246614E-1,9.703093529E0,9.704986300E0
2.383174208E1,-7.093682885E-2,-1.831246614E-1,9.669576645E0,9.671570667E0
2.383418099E1,-9.727191925E-2,-1.831246614E-1,9.669576645E0,9.671799675E0
2.383662010E1,-8.051322401E-2,-1.735482514E-1,9.688728333E0,9.690617012E0
2.383905937E1,-6.854273379E-2,-1.807305813E-1,9.679152489E0,9.681082303E0
2.384149875E1,-7.093682885E-2,-1.711541712E-1,9.686334610E0,9.688106314E0
2.384393734E1,-5.657223612E-2,-1.879128516E-1,9.681546211E0,9.683534928E0
2.384637588E1,-6.854273379E-2,-1.879128516E-1,9.676757812E0,9.678824883E0
2.384881557E1,-5.417813361E-2,-1.950951517E-1,9.698305130E0,9.700418536E0
2.385125500E1,-7.572502643E-2,-1.687600613E-1,9.703093529E0,9.704856427E0
2.385369401E1,-9.008961916E-2,-1.687600613E-1,9.691122055E0,9.693009996E0
2.385613312E1,-5.657223612E-2,-1.783364713E-1,9.693517685E0,9.695323070E0
2.385857208E1,-7.572502643E-2,-1.974892616E-1,9.674364090E0,9.676675919E0
2.386101151E1,-5.178403854E-2,-1.903069317E-1,9.691122055E0,9.693128752E0
2.386345068E1,-7.093682885E-2,-1.807305813E-1,9.671970367E0,9.673918873E0
2.386588948E1,-6.854273379E-2,-1.903069317E-1,9.691122055E0,9.693232769E0
2.386832901E1,-7.093682885E-2,-1.831246614E-1,9.679152489E0,9.681144538E0
2.387076828E1,-7.811912894E-2,-1.927010715E-1,9.691122055E0,9.693352515E0
2.387320729E1,-8.769552410E-2,-1.687600613E-1,9.683939934E0,9.685807303E0
