"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.052470308E1,-9.966601431E-2,-2.836768031E-1,9.458895683E0,9.463673356E0
3.052714261E1,-7.572502643E-2,-3.028295934E-1,9.571416855E0,9.576505660E0
3.052958209E1,-8.051322401E-2,-2.717063129E-1,9.650423050E0,9.654582940E0
3.053202194E1,-9.727191925E-2,-2.836768031E-1,9.760551453E0,9.765157398E0
3.053446121E1,-9.727191925E-2,-2.693122029E-1,9.882650375E0,9.886797729E0
3.053690006E1,-9.248372167E-2,-2.717063129E-1,9.949685097E0,9.953823943E0
3.053934016E1,-8.051322401E-2,-2.717063129E-1,9.920956612E0,9.925003113E0
3.054177980E1,-8.290731907E-2,-2.549476326E-1,9.784492493E0,9.788164550E0
3.054421860E1,-8.051322401E-2,-2.669181228E-1,9.688728333E0,9.692738744E0
3.054665787E1,-8.051322401E-2,-2.717063129E-1,9.559447289E0,9.563646750E0
3.054909735E1,-1.307892948E-1,-2.477653325E-1,9.473258972E0,9.477400965E0
3.055153714E1,-9.966601431E-2,-2.453712225E-1,9.420589447E0,9.424311427E0
3.055397652E1,-5.896633118E-2,-2.501594424E-1,9.466076851E0,9.469565340E0
3.055641563E1,-6.136043742E-2,-2.669181228E-1,9.576206207E0,9.580121905E0
3.055885584E1,-1.068483144E-1,-2.525535226E-1,9.719852448E0,9.723720041E0
3.056129527E1,-1.403656900E-1,-2.525535226E-1,9.755763054E0,9.760040910E0
3.056373433E1,-1.379715949E-1,-2.453712225E-1,9.753369331E0,9.757430836E0
3.056617397E1,-1.331833899E-1,-2.286125422E-1,9.755763054E0,9.759350095E0
3.056861365E1,-1.355774999E-1,-2.525535226E-1,9.750975609E0,9.755187844E0
3.057105397E1,-1.475479901E-1,-2.501594424E-1,9.676757812E0,9.681115221E0
3.057349360E1,-1.834594756E-1,-2.549476326E-1,9.619298935E0,9.624425576E0
3.057593277E1,-1.810653806E-1,-2.741004229E-1,9.576206207E0,9.581839126E0
3.057837292E1,-1.643066853E-1,-2.860709131E-1,9.650423050E0,9.656060185E0
3.058081256E1,-1.092424095E-1,-2.932532132E-1,9.712669373E0,9.717709488E0
3.058325178E1,-1.092424095E-1,-3.052237034E-1,9.789279938E0,9.794646350E0
3.058569136E1,-8.769552410E-2,-2.764945030E-1,9.856315613E0,9.860583004E0
3.058813084E1,-8.769552410E-2,-2.956473231E-1,9.918561935E0,9.923354711E0
3.059057074E1,-5.657223612E-2,-3.052237034E-1,9.923350334E0,9.928204459E0
3.059301037E1,-5.417813361E-2,-2.932532132E-1,9.858709335E0,9.863218667E0
3.059544970E1,-8.290731907E-2,-2.788886130E-1,9.770128250E0,9.774459499E0
3.059789001E1,-1.236070022E-1,-2.788886130E-1,9.664787292E0,9.669600352E0
3.060032964E1,-1.260011047E-1,-2.645240426E-1,9.583388329E0,9.587866348E0
3.060276871E1,-1.044542119E-1,-2.741004229E-1,9.533112526E0,9.537624241E0
3.060520839E1,-1.020601094E-1,-2.788886130E-1,9.528324127E0,9.532951054E0
3.060764819E1,-1.164247096E-1,-2.573417425E-1,9.533112526E0,9.537295944E0
3.061008850E1,-1.068483144E-1,-2.477653325E-1,9.566629410E0,9.570433767E0
3.061252839E1,-1.140306070E-1,-2.357948273E-1,9.628876686E0,9.632438342E0
3.061496787E1,-1.092424095E-1,-2.477653325E-1,9.683939934E0,9.687724924E0
3.061740824E1,-9.248372167E-2,-2.525535226E-1,9.676757812E0,9.680494733E0
3.061984798E1,-9.248372167E-2,-2.334007472E-1,9.669576645E0,9.672835243E0
3.062228730E1,-9.008961916E-2,-2.645240426E-1,9.648029327E0,9.652075373E0
3.062472694E1,-1.020601094E-1,-2.645240426E-1,9.686334610E0,9.690483343E0
3.062716626E1,-1.092424095E-1,-2.741004229E-1,9.739004135E0,9.743473020E0
3.062960594E1,-1.188188046E-1,-2.621299326E-1,9.777310371E0,9.781545282E0
3.063204522E1,-9.966601431E-2,-2.669181228E-1,9.798856735E0,9.802998109E0
3.063448433E1,-1.068483144E-1,-2.501594424E-1,9.846738815E0,9.850495501E0
3.063692444E1,-9.487781674E-2,-2.429771274E-1,9.885044098E0,9.888485046E0
3.063936402E1,-4.699584842E-2,-2.429771274E-1,9.918561935E0,9.921648923E0
3.064180292E1,-3.981354833E-2,-2.453712225E-1,9.806038857E0,9.809189070E0
3.064424199E1,-4.699584842E-2,-2.525535226E-1,9.736610413E0,9.739998677E0
3.064668110E1,-7.811912894E-2,-2.525535226E-1,9.688728333E0,9.692334217E0
3.064912074E1,-1.451538950E-1,-2.214302421E-1,9.571416855E0,9.575078152E0
3.065155990E1,-1.547302902E-1,-2.286125422E-1,9.466076851E0,9.470101167E0
3.065399860E1,-1.499420851E-1,-2.405830324E-1,9.432559967E0,9.436818868E0
3.065643834E1,-1.236070022E-1,-2.429771274E-1,9.513958931E0,9.517863790E0
3.065887819E1,-1.020601094E-1,-2.357948273E-1,9.590570450E0,9.594011519E0
3.066131787E1,-9.966601431E-2,-2.238243222E-1,9.674364090E0,9.677466155E0
3.066375792E1,-8.290731907E-2,-2.310066223E-1,9.765338898E0,9.768422671E0
3.066619792E1,-9.008961916E-2,-2.357948273E-1,9.863497734E0,9.866727061E0
3.066863850E1,-9.966601431E-2,-2.334007472E-1,9.834768295E0,9.838042318E0
3.067107834E1,-9.727191925E-2,-2.525535226E-1,9.762945175E0,9.766695634E0
3.067351751E1,-1.236070022E-1,-2.525535226E-1,9.688728333E0,9.692807574E0
3.067595751E1,-1.331833899E-1,-2.597358227E-1,9.695911407E0,9.700304043E0
3.067839709E1,-1.116365045E-1,-2.836768031E-1,9.621694565E0,9.626522816E0
3.068083641E1,-1.092424095E-1,-2.764945030E-1,9.612116814E0,9.616713199E0
3.068327615E1,-1.307892948E-1,-2.693122029E-1,9.688728333E0,9.693352960E0
3.068571621E1,-1.164247096E-1,-2.741004229E-1,9.727034569E0,9.731592226E0
3.068815636E1,-1.188188046E-1,-2.597358227E-1,9.851527214E0,9.855666850E0
3.069059579E1,-1.020601094E-1,-2.597358227E-1,9.853920937E0,9.857871818E0
3.069303527E1,-6.136043742E-2,-2.764945030E-1,9.827586174E0,9.831666406E0
3.069547563E1,-2.066075057E-2,-2.477653325E-1,9.779704094E0,9.782863931E0
3.069791527E1,-6.854273379E-2,-2.238243222E-1,9.719852448E0,9.722670777E0
3.070035423E1,-1.068483144E-1,-2.118538618E-1,9.624088287E0,9.627012724E0
3.070279350E1,-1.331833899E-1,-2.238243222E-1,9.549871445E0,9.553422410E0
3.070523292E1,-1.283951998E-1,-2.286125422E-1,9.585782051E0,9.589367370E0
3.070767292E1,-1.164247096E-1,-2.645240426E-1,9.602540970E0,9.606889234E0
3.071011261E1,-1.212129071E-1,-2.932532132E-1,9.633664131E0,9.638888660E0
3.071255141E1,-1.307892948E-1,-2.932532132E-1,9.731822014E0,9.737117797E0
3.071499115E1,-1.523361802E-1,-2.501594424E-1,9.727034569E0,9.731443241E0
3.071743069E1,-1.140306070E-1,-2.764945030E-1,9.739004135E0,9.743595524E0
3.071986954E1,-7.811912894E-2,-2.238243222E-1,9.801251411E0,9.804117969E0
3.072230881E1,-7.811912894E-2,-2.429771274E-1,9.710275650E0,9.713629274E0
3.072474845E1,-1.044542119E-1,-2.238243222E-1,9.640846252E0,9.644009772E0
3.072718845E1,-1.140306070E-1,-2.070656717E-1,9.588175774E0,9.591089294E0
3.072962772E1,-1.116365045E-1,-2.046715319E-1,9.624088287E0,9.626911681E0
3.073206652E1,-9.487781674E-2,-2.214302421E-1,9.636057854E0,9.639068633E0
3.073450636E1,-1.140306070E-1,-1.950951517E-1,9.712669373E0,9.715297805E0
3.073694579E1,-1.331833899E-1,-2.238243222E-1,9.827586174E0,9.831036830E0
3.073938459E1,-1.403656900E-1,-2.094597518E-1,9.825192451E0,9.828427271E0
3.074182360E1,-1.188188046E-1,-2.334007472E-1,9.892227173E0,9.895693622E0
3.074426292E1,-6.854273379E-2,-2.741004229E-1,9.832374573E0,9.836433240E0
3.074670308E1,-7.572502643E-2,-2.669181228E-1,9.784492493E0,9.788425456E0
3.074914261E1,-8.769552410E-2,-2.381889224E-1,9.645635605E0,9.648974593E0
3.075158173E1,-1.188188046E-1,-2.477653325E-1,9.557053566E0,9.561003003E0
3.075402199E1,-1.331833899E-1,-2.238243222E-1,9.446924210E0,9.450513857E0
3.075646167E1,-8.530142903E-2,-2.453712225E-1,9.444530487E0,9.448102428E0
3.075890094E1,-9.008961916E-2,-2.334007472E-1,9.494806290E0,9.498101838E0
3.076134094E1,-1.092424095E-1,-2.645240426E-1,9.542688370E0,9.546979009E0
3.076378094E1,-1.188188046E-1,-2.621299326E-1,9.592964172E0,9.597280428E0
3.076622105E1,-1.307892948E-1,-2.477653325E-1,9.681546211E0,9.685599132E0
3.076866084E1,-1.355774999E-1,-2.812827229E-1,9.695911407E0,9.700938060E0
3.077109990E1,-9.248372167E-2,-2.621299326E-1,9.731822014E0,9.735790931E0
3.077353949E1,-8.051322401E-2,-2.669181228E-1,9.640846252E0,9.644876574E0
3.077597902E1,-9.966601431E-2,-2.549476326E-1,9.561841011E0,9.565758471E0
3.077841808E1,-8.530142903E-2,-2.525535226E-1,9.566629410E0,9.570342621E0
3.078085730E1,-8.051322401E-2,-2.669181228E-1,9.530717850E0,9.534794722E0
3.078329673E1,-6.614863127E-2,-2.621299326E-1,9.559447289E0,9.563269326E0
3.078573688E1,-6.375452876E-2,-2.764945030E-1,9.643239975E0,9.647413698E0
3.078817662E1,-9.248372167E-2,-2.645240426E-1,9.760551453E0,9.764573256E0
3.079061589E1,-8.530142903E-2,-2.693122029E-1,9.834768295E0,9.838824768E0
3.079305579E1,-3.741944581E-2,-2.621299326E-1,9.906591415E0,9.910129454E0
3.079549532E1,-1.347846538E-2,-2.884650230E-1,9.865892410E0,9.870117871E0
3.079793464E1,-2.066075057E-2,-2.717063129E-1,9.760551453E0,9.764354349E0
3.080037397E1,-5.417813361E-2,-2.525535226E-1,9.604935646E0,9.608408157E0
3.080281313E1,-7.811912894E-2,-2.477653325E-1,9.411013603E0,9.414598626E0
3.080525298E1,-7.333092391E-2,-2.190361321E-1,9.360736847E0,9.363586309E0
3.080769266E1,-1.116365045E-1,-2.286125422E-1,9.339190483E0,9.342655152E0
3.081013220E1,-9.008961916E-2,-2.549476326E-1,9.415801048E0,9.419682787E0
3.081257246E1,-1.044542119E-1,-2.477653325E-1,9.494806290E0,9.498612784E0
3.081501240E1,-1.068483144E-1,-2.549476326E-1,9.657605171E0,9.661560562E0
3.081745157E1,-1.068483144E-1,-2.669181228E-1,9.762945175E0,9.767177706E0
3.081989084E1,-8.290731907E-2,-2.405830324E-1,9.798856735E0,9.802160330E0
3.082233058E1,-9.727191925E-2,-2.381889224E-1,9.777310371E0,9.780694959E0
3.082477089E1,-8.530142903E-2,-2.405830324E-1,9.633664131E0,9.637045248E0
3.082721053E1,-1.140306070E-1,-2.286125422E-1,9.564235687E0,9.567647096E0
3.082964975E1,-1.140306070E-1,-2.286125422E-1,9.557053566E0,9.560467538E0
3.083208970E1,-9.966601431E-2,-2.190361321E-1,9.509171486E0,9.512215961E0
3.083452917E1,-9.008961916E-2,-2.334007472E-1,9.561841011E0,9.565113463E0
3.083696829E1,-7.333092391E-2,-2.190361321E-1,9.712669373E0,9.715415616E0
3.083940792E1,-7.811912894E-2,-2.357948273E-1,9.777310371E0,9.780465219E0
3.084184772E1,-1.092424095E-1,-2.693122029E-1,9.911379814E0,9.915639807E0
3.084428761E1,-7.811912894E-2,-2.525535226E-1,9.930532455E0,9.934050570E0
3.084672699E1,-4.699584842E-2,-2.669181228E-1,9.846738815E0,9.850467968E0
3.084916600E1,-5.896633118E-2,-2.741004229E-1,9.798856735E0,9.802866998E0
3.085160569E1,-9.008961916E-2,-2.645240426E-1,9.640846252E0,9.644895312E0
3.085404522E1,-1.212129071E-1,-2.525535226E-1,9.573812485E0,9.577910072E0
3.085648433E1,-1.283951998E-1,-2.405830324E-1,9.456501007E0,9.460432169E0
3.085892417E1,-1.068483144E-1,-2.597358227E-1,9.492412567E0,9.496566517E0
3.086136433E1,-1.307892948E-1,-2.693122029E-1,9.511565208E0,9.516275932E0
3.086380449E1,-1.092424095E-1,-2.549476326E-1,9.578599930E0,9.582614926E0
3.086624407E1,-1.092424095E-1,-2.693122029E-1,9.669576645E0,9.673943118E0
3.086868313E1,-1.236070022E-1,-2.836768031E-1,9.683939934E0,9.688882488E0
3.087112272E1,-1.044542119E-1,-2.932532132E-1,9.683939934E0,9.688942190E0
3.087356204E1,-4.699584842E-2,-2.980414033E-1,9.707880974E0,9.712568676E0
3.087600094E1,-6.375452876E-2,-2.932532132E-1,9.614511490E0,9.619194003E0
3.087844006E1,-7.333092391E-2,-2.788886130E-1,9.571416855E0,9.575759860E0
3.088087917E1,-1.116365045E-1,-2.764945030E-1,9.569023132E0,9.573667825E0
3.088331902E1,-1.140306070E-1,-2.788886130E-1,9.569023132E0,9.573765484E0
3.088575844E1,-1.044542119E-1,-2.860709131E-1,9.669576645E0,9.674371284E0
3.088819756E1,-9.008961916E-2,-2.741004229E-1,9.748580933E0,9.752849706E0
3.089063798E1,-1.140306070E-1,-2.764945030E-1,9.822797775E0,9.827350015E0
3.089307777E1,-8.769552410E-2,-2.669181228E-1,9.930532455E0,9.934506059E0
3.089551688E1,-8.769552410E-2,-2.932532132E-1,9.956867218E0,9.961570797E0
3.089795621E1,-4.699584842E-2,-2.836768031E-1,9.870679855E0,9.874867186E0
3.090039579E1,-3.981354833E-2,-2.764945030E-1,9.736610413E0,9.740616852E0
3.090283595E1,-3.981354833E-2,-2.717063129E-1,9.631270409E0,9.635184436E0
3.090527563E1,-9.487781674E-2,-2.334007472E-1,9.552265167E0,9.555587242E0
3.090771480E1,-1.044542119E-1,-2.717063129E-1,9.470865250E0,9.475337650E0
3.091015475E1,-1.140306070E-1,-2.549476326E-1,9.442135811E0,9.446265397E0
3.091259449E1,-8.051322401E-2,-2.525535226E-1,9.449317932E0,9.453035229E0
3.091503365E1,-9.248372167E-2,-2.501594424E-1,9.559447289E0,9.563167124E0
3.091747329E1,-1.092424095E-1,-2.453712225E-1,9.688728333E0,9.692450549E0
3.091991319E1,-1.260011047E-1,-2.501594424E-1,9.695911407E0,9.699956394E0
3.092235350E1,-1.212129071E-1,-2.501594424E-1,9.715063095E0,9.719039215E0
3.092479334E1,-1.236070022E-1,-2.645240426E-1,9.712669373E0,9.717057065E0
3.092723230E1,-1.331833899E-1,-2.812827229E-1,9.671970367E0,9.676976210E0
3.092967152E1,-1.427597851E-1,-2.525535226E-1,9.674364090E0,9.678712940E0
3.093211006E1,-1.547302902E-1,-2.573417425E-1,9.607329369E0,9.612020799E0
3.093454876E1,-1.307892948E-1,-2.717063129E-1,9.619298935E0,9.624024219E0
3.093698813E1,-1.020601094E-1,-2.693122029E-1,9.652816772E0,9.657112248E0
3.093942720E1,-7.333092391E-2,-3.004355133E-1,9.686334610E0,9.691270149E0
3.094186678E1,-6.854273379E-2,-2.764945030E-1,9.739004135E0,9.743169344E0
3.094430589E1,-7.811912894E-2,-2.621299326E-1,9.774916649E0,9.778742772E0
3.094674433E1,-6.614863127E-2,-2.693122029E-1,9.762945175E0,9.766882983E0
3.094918334E1,-3.023715317E-2,-2.836768031E-1,9.762945175E0,9.767112434E0
3.095162199E1,-6.614863127E-2,-2.693122029E-1,9.707880974E0,9.711841108E0
3.095406042E1,-7.333092391E-2,-2.693122029E-1,9.621694565E0,9.625742194E0
3.095649933E1,-9.966601431E-2,-2.741004229E-1,9.604935646E0,9.609362784E0
3.095893839E1,-1.212129071E-1,-2.812827229E-1,9.540294647E0,9.545210029E0
3.096137792E1,-1.044542119E-1,-2.836768031E-1,9.537899971E0,9.542689300E0
3.096381688E1,-9.248372167E-2,-2.669181228E-1,9.569023132E0,9.573191852E0
3.096625569E1,-8.051322401E-2,-2.693122029E-1,9.640846252E0,9.644943126E0
3.096869574E1,-1.044542119E-1,-2.429771274E-1,9.636057854E0,9.639686692E0
3.097113501E1,-9.727191925E-2,-2.597358227E-1,9.621694565E0,9.625691187E0
3.097357371E1,-8.769552410E-2,-2.860709131E-1,9.561841011E0,9.566521342E0
3.097601324E1,-7.333092391E-2,-2.717063129E-1,9.561841011E0,9.565981668E0
3.097845298E1,-5.896633118E-2,-2.621299326E-1,9.458895683E0,9.462710852E0
3.098089272E1,-9.966601431E-2,-2.645240426E-1,9.511565208E0,9.515764762E0
3.098333162E1,-1.068483144E-1,-2.717063129E-1,9.616905212E0,9.621336017E0
3.098577006E1,-1.260011047E-1,-2.549476326E-1,9.652816772E0,9.657005033E0
3.098820970E1,-1.092424095E-1,-2.669181228E-1,9.786886215E0,9.791134816E0
3.099064897E1,-1.212129071E-1,-2.788886130E-1,9.844345093E0,9.849040650E0
3.099308803E1,-1.092424095E-1,-2.884650230E-1,9.949685097E0,9.954465304E0
3.099552746E1,-1.020601094E-1,-2.429771274E-1,9.987991333E0,9.991467611E0
3.099796657E1,-4.699584842E-2,-2.549476326E-1,9.947291374E0,9.950668952E0
3.100040594E1,-1.108436286E-2,-2.741004229E-1,9.897015572E0,9.900816690E0
3.100284501E1,-5.178403854E-2,-2.573417425E-1,9.729428291E0,9.732968778E0
3.100528386E1,-9.487781674E-2,-2.621299326E-1,9.650423050E0,9.654448661E0
3.100772376E1,-1.116365045E-1,-2.334007472E-1,9.552265167E0,9.555768333E0
3.101016308E1,-1.379715949E-1,-2.477653325E-1,9.487624168E0,9.491861576E0
3.101260178E1,-1.164247096E-1,-2.812827229E-1,9.525930405E0,9.530793501E0
3.101504089E1,-9.966601431E-2,-2.693122029E-1,9.506776810E0,9.511112852E0
3.101747996E1,-1.164247096E-1,-2.477653325E-1,9.559447289E0,9.563366292E0
3.101991970E1,-1.164247096E-1,-2.381889224E-1,9.614511490E0,9.618166138E0
3.102235949E1,-1.236070022E-1,-2.286125422E-1,9.636057854E0,9.639561886E0
3.102479902E1,-1.164247096E-1,-2.645240426E-1,9.712669373E0,9.716968356E0
3.102723891E1,-9.487781674E-2,-2.525535226E-1,9.676757812E0,9.680517902E0
3.102967829E1,-6.854273379E-2,-2.621299326E-1,9.636057854E0,9.639866242E0
3.103211746E1,-1.116365045E-1,-2.573417425E-1,9.698305130E0,9.702361046E0
3.103455662E1,-1.212129071E-1,-2.693122029E-1,9.750975609E0,9.755447040E0
3.103699563E1,-1.236070022E-1,-2.741004229E-1,9.755763054E0,9.760395612E0
3.103943553E1,-1.164247096E-1,-2.741004229E-1,9.729428291E0,9.733984828E0
3.104187522E1,-1.331833899E-1,-2.669181228E-1,9.767734528E0,9.772288417E0
3.104431438E1,-9.008961916E-2,-2.501594424E-1,9.791675568E0,9.795284902E0
3.104675438E1,-1.283951998E-1,-2.334007472E-1,9.748580933E0,9.752219821E0
3.104919365E1,-9.966601431E-2,-2.429771274E-1,9.774916649E0,9.778443981E0
3.105163261E1,-5.417813361E-2,-2.381889224E-1,9.700698853E0,9.703773877E0
3.105407214E1,-7.811912894E-2,-2.525535226E-1,9.652816772E0,9.656436067E0
3.105651126E1,-8.051322401E-2,-2.381889224E-1,9.640846252E0,9.644124263E0
3.105895063E1,-1.068483144E-1,-2.381889224E-1,9.592964172E0,9.596515625E0
3.106138975E1,-1.260011047E-1,-2.453712225E-1,9.614511490E0,9.618467368E0
3.106382834E1,-1.020601094E-1,-2.860709131E-1,9.657605171E0,9.662380166E0
3.106626772E1,-1.116365045E-1,-2.693122029E-1,9.691122055E0,9.695506096E0
3.106870678E1,-1.164247096E-1,-2.788886130E-1,9.777310371E0,9.781979946E0
3.107114542E1,-1.427597851E-1,-2.788886130E-1,9.818010330E0,9.823007994E0
3.107358444E1,-1.403656900E-1,-2.621299326E-1,9.813220978E0,9.817724817E0
3.107602365E1,-1.164247096E-1,-2.549476326E-1,9.774916649E0,9.778933914E0
3.107846318E1,-9.966601431E-2,-2.741004229E-1,9.686334610E0,9.690724562E0
3.108090225E1,-1.068483144E-1,-2.453712225E-1,9.631270409E0,9.634987975E0
3.108334115E1,-1.307892948E-1,-2.405830324E-1,9.513958931E0,9.517898958E0
3.108578110E1,-1.355774999E-1,-2.262184322E-1,9.478048325E0,9.481716937E0
3.108822053E1,-1.451538950E-1,-2.238243222E-1,9.475654602E0,9.479409112E0
3.109065928E1,-1.427597851E-1,-2.142479420E-1,9.518747330E0,9.522228377E0
3.109309845E1,-1.307892948E-1,-2.310066223E-1,9.628876686E0,9.632535291E0
3.109553777E1,-1.260011047E-1,-2.429771274E-1,9.770128250E0,9.773961335E0
3.109797746E1,-1.236070022E-1,-2.501594424E-1,9.863497734E0,9.867443741E0
3.110041673E1,-9.248372167E-2,-2.405830324E-1,9.980808258E0,9.984135762E0
3.110285579E1,-6.136043742E-2,-2.573417425E-1,1.003108406E1,1.003457210E1
3.110529558E1,-3.981354833E-2,-2.621299326E-1,9.959260941E0,9.962789554E0
3.110773527E1,-8.290731907E-2,-2.549476326E-1,9.858709335E0,9.862353759E0
3.111017475E1,-1.164247096E-1,-2.429771274E-1,9.698305130E0,9.702046949E0
3.111261449E1,-1.020601094E-1,-2.286125422E-1,9.537899971E0,9.541185242E0
3.111505433E1,-8.769552410E-2,-2.453712225E-1,9.420589447E0,9.424192436E0
3.111749423E1,-9.727191925E-2,-2.573417425E-1,9.396648407E0,9.400674863E0
3.111993350E1,-1.140306070E-1,-2.573417425E-1,9.346372604E0,9.350610066E0
3.112237261E1,-1.571243852E-1,-2.357948273E-1,9.363131523E0,9.367417958E0
3.112481266E1,-1.355774999E-1,-2.286125422E-1,9.434954643E0,9.438697689E0
3.112725235E1,-9.008961916E-2,-2.286125422E-1,9.499595642E0,9.502773132E0
3.112969204E1,-1.044542119E-1,-2.573417425E-1,9.545082092E0,9.549121824E0
3.113213214E1,-1.020601094E-1,-2.501594424E-1,9.576206207E0,9.580016771E0
3.113457188E1,-1.068483144E-1,-2.405830324E-1,9.643239975E0,9.646832328E0
3.113701173E1,-9.966601431E-2,-2.501594424E-1,9.734215736E0,9.737939672E0
3.113945121E1,-8.051322401E-2,-2.525535226E-1,9.770128250E0,9.773723532E0
3.114189042E1,-6.136043742E-2,-2.573417425E-1,9.806038857E0,9.809606920E0
3.114433058E1,-5.657223612E-2,-2.597358227E-1,9.789279938E0,9.792888482E0
3.114677048E1,-5.896633118E-2,-2.693122029E-1,9.784492493E0,9.788375730E0
3.114920954E1,-6.854273379E-2,-2.501594424E-1,9.772521973E0,9.775963562E0
3.115164907E1,-4.938993603E-2,-2.573417425E-1,9.657605171E0,9.661159443E0
3.115408850E1,-4.699584842E-2,-2.597358227E-1,9.521141052E0,9.524799118E0
3.115652808E1,-3.502534330E-2,-2.597358227E-1,9.372707367E0,9.376370986E0
3.115896756E1,-6.375452876E-2,-2.501594424E-1,9.281732559E0,9.285321948E0
3.116140704E1,-9.487781674E-2,-2.214302421E-1,9.245820045E0,9.248957858E0
3.116384709E1,-9.727191925E-2,-2.357948273E-1,9.329614639E0,9.333100789E0
3.116628673E1,-9.008961916E-2,-2.477653325E-1,9.406225204E0,9.409919043E0
3.116872595E1,-7.093682885E-2,-2.621299326E-1,9.583388329E0,9.587235055E0
3.117116532E1,-5.657223612E-2,-2.453712225E-1,9.762945175E0,9.766191988E0
3.117360501E1,-7.572502643E-2,-2.525535226E-1,9.815616608E0,9.819157141E0
3.117604522E1,-7.572502643E-2,-2.621299326E-1,9.798856735E0,9.802654727E0
3.117848506E1,-9.966601431E-2,-2.621299326E-1,9.762945175E0,9.766972095E0
3.118092412E1,-1.020601094E-1,-2.717063129E-1,9.545082092E0,9.549493847E0
3.118336381E1,-1.116365045E-1,-2.669181228E-1,9.332008362E0,9.336492278E0
3.118580334E1,-1.307892948E-1,-2.310066223E-1,9.245820045E0,9.249630166E0
3.118824266E1,-1.499420851E-1,-2.310066223E-1,9.315249443E0,9.319319657E0
3.119068246E1,-1.475479901E-1,-2.453712225E-1,9.324825287E0,9.329219907E0
3.119312188E1,-1.355774999E-1,-2.453712225E-1,9.415801048E0,9.419973337E0
3.119556152E1,-8.769552410E-2,-2.621299326E-1,9.549871445E0,9.553870798E0
3.119800063E1,-8.051322401E-2,-2.405830324E-1,9.674364090E0,9.677689968E0
3.120043959E1,-5.657223612E-2,-2.788886130E-1,9.755763054E0,9.759912502E0
3.120287954E1,-4.220764339E-2,-2.645240426E-1,9.748580933E0,9.752260489E0
3.120531897E1,-3.502534330E-2,-2.717063129E-1,9.626482010E0,9.630379379E0
3.120775808E1,-3.981354833E-2,-2.741004229E-1,9.468471527E0,9.472521798E0
3.121019777E1,-8.769552410E-2,-2.932532132E-1,9.434954643E0,9.439918277E0
3.121263735E1,-1.116365045E-1,-2.621299326E-1,9.399042130E0,9.403359387E0
3.121507725E1,-1.188188046E-1,-2.788886130E-1,9.360736847E0,9.365644189E0
3.121751647E1,-9.008961916E-2,-2.884650230E-1,9.365525246E0,9.370399743E0
3.121995522E1,-4.699584842E-2,-2.956473231E-1,9.475654602E0,9.480382170E0
3.122239470E1,-4.460174590E-2,-2.908591032E-1,9.580994606E0,9.585512296E0
3.122483365E1,-6.614863127E-2,-2.741004229E-1,9.547475815E0,9.551638661E0
3.122727235E1,-9.248372167E-2,-2.525535226E-1,9.492412567E0,9.496222031E0
3.122971162E1,-1.092424095E-1,-2.573417425E-1,9.406225204E0,9.410378912E0
3.123215094E1,-9.487781674E-2,-2.573417425E-1,9.370313644E0,9.374326875E0
3.123459084E1,-1.044542119E-1,-2.669181228E-1,9.353553772E0,9.357944439E0
3.123703027E1,-1.140306070E-1,-2.741004229E-1,9.434954643E0,9.439624100E0
3.123946907E1,-1.283951998E-1,-2.908591032E-1,9.437348366E0,9.442702395E0
3.124190876E1,-1.188188046E-1,-2.956473231E-1,9.511565208E0,9.516900649E0
3.124434839E1,-7.093682885E-2,-3.028295934E-1,9.571416855E0,9.576468995E0
3.124678730E1,-7.093682885E-2,-2.884650230E-1,9.607329369E0,9.611920812E0
3.124922673E1,-9.008961916E-2,-2.764945030E-1,9.626482010E0,9.630873337E0
3.125166631E1,-9.248372167E-2,-2.693122029E-1,9.540294647E0,9.544543166E0
3.125410610E1,-7.333092391E-2,-2.932532132E-1,9.518747330E0,9.523545852E0
3.125654563E1,-4.938993603E-2,-2.788886130E-1,9.492412567E0,9.496637014E0
3.125898459E1,-3.263125569E-2,-2.956473231E-1,9.468471527E0,9.473142309E0
3.126142423E1,-3.502534330E-2,-2.573417425E-1,9.463683128E0,9.467246162E0
3.126386339E1,-7.572502643E-2,-2.645240426E-1,9.391860008E0,9.395889615E0
3.126630214E1,-1.020601094E-1,-2.501594424E-1,9.348766327E0,9.352669557E0
3.126874173E1,-4.938993603E-2,-2.669181228E-1,9.372707367E0,9.376637352E0
3.127118167E1,-3.023715317E-2,-2.453712225E-1,9.382284164E0,9.385540872E0
3.127362194E1,-7.333092391E-2,-2.645240426E-1,9.355949402E0,9.359975406E0
3.127606167E1,-1.164247096E-1,-2.501594424E-1,9.408618927E0,9.412664053E0
3.127850115E1,-1.451538950E-1,-2.573417425E-1,9.434954643E0,9.439579628E0
3.128094131E1,-1.116365045E-1,-2.477653325E-1,9.439742088E0,9.443652951E0
3.128338079E1,-9.966601431E-2,-2.860709131E-1,9.475654602E0,9.480495769E0
3.128581996E1,-1.499420851E-1,-2.693122029E-1,9.473258972E0,9.478272377E0
3.128825985E1,-1.547302902E-1,-2.764945030E-1,9.449317932E0,9.454628499E0
3.129069970E1,-1.667007804E-1,-2.956473231E-1,9.454107285E0,9.460197727E0
3.129314011E1,-1.379715949E-1,-3.148000836E-1,9.454107285E0,9.460353048E0
